track_id,parent_id,start_frame,end_frame,morphology_class,area,length,width,centroid_x,centroid_y
1,0,0,17,,512.43,295.86,2.0,1128.7,1.53
2,0,0,7,Divided,1662.83,113.58,27.32,1362.04,149.66
3,0,0,5,Elongated,8274.25,583.78,25.05,833.71,18.12
4,0,0,7,,1529.62,79.29,29.8,1351.17,38.84
5,0,0,4,,1034.25,107.18,14.27,1192.54,22.07
6,0,0,21,Divided,448.88,34.26,18.16,1334.12,70.82
7,0,0,17,Divided,478.29,41.35,15.03,1123.92,44.48
8,0,0,36,Elongated,2927.2,206.1,19.88,1080.11,60.11
9,0,0,25,Divided,559.0,46.43,15.38,1168.72,53.32
10,0,0,0,Elongated,6452.0,414.31,66.42,599.14,104.17
11,0,0,15,,1750.58,123.95,27.87,581.05,58.27
12,0,0,5,Divided,675.0,47.24,18.49,1179.99,51.58
13,0,0,36,Divided,415.59,29.79,18.07,445.27,63.77
14,0,0,24,,317.67,22.89,17.54,392.82,61.64
15,0,0,2,,1765.0,93.79,25.38,107.88,64.53
16,0,0,15,,4306.08,172.32,34.87,265.94,86.95
17,0,0,34,,2301.77,86.6,41.5,504.23,82.34
18,0,0,34,,1410.84,91.11,20.97,610.46,84.61
19,0,0,21,Divided,519.73,37.82,18.49,1321.57,50.95
20,0,0,35,,1275.09,94.83,17.91,913.53,74.4
21,0,0,10,Elongated,14467.1,895.49,53.85,833.52,127.56
22,0,0,36,Divided,540.25,40.85,17.19,849.07,72.32
23,0,0,10,,1853.56,84.95,42.09,42.7,103.3
24,0,0,5,,264.5,24.13,14.23,892.24,78.11
25,0,0,13,,6152.25,205.66,56.44,316.9,125.94
26,0,0,36,,1498.4,72.19,28.56,128.35,90.93
27,0,0,36,Divided,615.65,40.13,19.8,810.65,83.9
28,0,0,0,,795.0,59.38,17.13,1216.36,85.02
29,0,0,0,,288.0,23.83,15.62,1341.9,86.19
30,0,0,34,,694.63,45.44,19.89,762.05,88.72
31,0,0,36,,2885.18,155.93,30.6,128.88,134.41
32,0,0,27,Elongated,4266.35,324.7,22.84,915.41,95.1
33,0,0,31,,880.67,60.67,20.29,514.38,124.46
34,0,0,1,Divided,388.0,31.8,15.74,1023.13,96.26
35,0,0,1,Divided,614.0,45.49,17.33,977.49,102.5
36,0,0,0,Divided,292.0,28.09,13.37,1165.15,100.42
37,0,0,36,,2920.37,184.77,23.76,547.44,141.55
38,0,0,0,,818.0,60.07,17.51,937.59,109.91
39,0,0,35,,1415.51,101.03,20.45,718.7,101.39
40,0,0,0,Elongated,3403.0,289.11,25.19,976.28,144.91
41,0,0,36,,2013.14,77.13,37.31,467.99,150.1
42,0,0,6,Divided,350.0,33.7,13.09,1110.44,95.2
43,0,0,2,,1587.0,122.62,17.62,1196.03,118.33
44,0,0,22,,784.33,42.39,26.29,1360.89,120.71
45,0,0,34,Divided,505.11,44.33,14.69,845.7,115.93
46,0,0,5,,948.75,78.15,15.46,1061.66,105.44
47,0,0,8,Elongated,3477.75,260.32,21.31,1022.29,128.29
48,0,0,1,Divided,3635.0,262.32,35.39,676.09,179.82
49,0,0,35,Divided,831.57,59.02,20.29,797.39,116.83
50,0,0,6,,525.83,38.06,17.87,1318.08,103.95
51,0,0,10,Elongated,2188.78,189.94,16.73,1147.36,136.26
52,0,0,34,Divided,552.88,40.25,18.47,739.21,120.15
53,0,0,3,Divided,409.33,32.26,16.98,1226.28,138.05
54,0,0,3,,1167.5,55.4,33.89,225.6,155.7
55,0,0,36,,1642.31,77.35,29.48,397.19,181.58
56,0,0,12,Divided,385.1,34.38,15.56,1210.61,196.32
57,0,0,2,Divided,312.67,23.84,17.24,71.67,147.82
58,0,0,36,Divided,518.97,32.76,21.63,126.83,178.58
59,0,0,35,Divided,495.06,33.97,18.98,708.78,129.79
60,0,0,11,Divided,472.62,34.67,17.78,1225.53,107.12
61,0,0,36,Divided,571.62,33.67,23.25,19.09,167.29
62,0,0,32,,1010.83,80.46,16.95,1036.31,237.2
63,0,0,20,Divided,537.78,42.14,17.86,1322.92,219.24
64,0,0,36,,479.57,37.22,17.6,441.22,199.15
65,0,0,17,Divided,1003.13,42.86,29.7,88.54,177.03
66,0,0,14,,1334.45,108.93,16.67,1165.33,155.12
67,0,0,6,,2537.43,118.92,40.11,145.76,235.26
68,0,0,4,Divided,626.0,51.96,15.39,1002.74,165.58
69,0,0,0,,1285.0,93.5,20.0,160.76,173.69
70,0,0,10,,983.5,64.61,21.06,1202.88,181.63
71,0,0,36,,2101.18,98.03,30.63,311.83,209.66
72,0,0,4,Divided,428.75,31.77,17.87,1347.65,218.41
73,0,0,5,Elongated,4048.33,297.48,21.94,743.13,186.22
74,0,0,1,Elongated,6477.0,439.9,29.86,884.58,241.87
75,0,0,7,,1008.0,79.1,16.92,983.07,174.2
76,0,0,13,,2158.25,87.09,40.8,351.25,209.22
77,0,0,7,,882.43,59.83,20.06,872.45,187.4
78,0,0,0,,830.0,67.11,16.1,236.86,195.71
79,0,0,36,,2136.4,106.31,28.51,191.72,243.56
80,0,0,18,Divided,615.94,42.5,19.15,1021.04,177.09
81,0,0,4,Divided,443.0,32.64,17.48,1325.17,206.49
82,0,0,11,Elongated,4929.0,357.53,25.76,780.77,198.21
83,0,0,0,,225.0,17.23,16.76,1152.75,201.0
84,0,0,7,Elongated,4839.5,330.73,20.78,879.01,221.2
85,0,0,25,,591.4,48.05,16.07,1165.89,215.9
86,0,0,18,,269.41,22.42,15.49,453.44,218.08
87,0,0,36,,994.64,67.83,28.59,1361.86,77.27
88,0,0,3,,704.5,51.05,17.47,1212.94,201.36
89,0,0,13,,1289.17,90.57,21.01,333.33,240.53
90,0,0,35,,1012.52,78.5,17.72,985.43,243.22
91,0,0,20,,1310.9,86.87,20.63,666.39,215.16
92,0,0,36,,1023.43,49.13,27.08,262.59,262.87
93,0,0,22,Divided,550.0,48.41,15.55,1089.37,294.87
94,0,0,0,,977.0,79.43,17.56,374.88,234.68
95,0,0,20,,969.28,78.23,16.82,800.85,259.74
96,0,0,34,Divided,644.85,45.37,20.12,88.2,235.29
97,0,0,7,,1582.88,97.99,22.66,413.45,268.59
98,0,0,0,Divided,477.0,43.48,14.83,470.74,237.67
99,0,0,36,Divided,586.15,42.72,19.27,1193.57,225.3
100,0,0,3,,690.0,56.76,15.79,995.4,244.76
101,0,0,8,Divided,352.0,28.03,16.51,1323.73,337.61
102,0,0,30,Divided,459.56,33.38,17.84,755.6,208.14
103,0,0,16,Divided,706.59,51.35,18.6,298.25,256.88
104,0,0,0,,1206.0,106.83,15.71,92.22,288.21
105,0,0,6,Divided,558.5,42.6,20.39,1160.44,216.27
106,0,0,36,,1346.6,85.09,20.92,338.15,283.04
107,0,0,36,,1786.28,121.49,22.43,234.71,293.77
108,0,0,20,,977.05,77.61,16.96,756.65,249.65
109,0,0,5,,1029.25,64.82,22.44,959.81,266.87
110,0,0,13,Divided,566.46,50.13,15.27,585.46,255.56
111,0,0,0,,1144.0,73.24,20.51,1014.21,265.57
112,0,0,13,,980.83,60.86,26.2,1360.03,186.41
113,0,0,13,Divided,404.83,31.19,17.32,1319.73,243.4
114,0,0,0,,1146.0,72.36,21.65,906.33,272.74
115,0,0,36,,676.65,48.07,18.0,567.04,234.71
116,0,0,6,Divided,537.8,42.66,15.96,1118.84,283.65
117,0,0,8,,720.71,52.68,18.12,1226.38,308.99
118,0,0,36,,1146.77,80.64,26.1,93.6,354.21
119,0,0,4,Elongated,3816.75,226.77,25.74,763.16,333.81
120,0,0,7,,1466.0,115.53,20.93,100.77,312.96
121,0,0,1,Divided,968.5,83.28,15.93,763.21,289.7
122,0,0,36,Divided,540.61,45.13,18.0,354.29,268.76
123,0,0,11,Divided,700.7,45.67,23.03,695.0,279.18
124,0,0,36,,1155.84,72.43,22.03,707.11,235.97
125,0,0,5,,803.8,74.57,15.22,1075.53,325.02
126,0,0,4,,1054.8,86.8,16.6,144.71,329.96
127,0,0,4,,391.2,36.5,13.91,983.64,279.99
128,0,0,34,,902.59,60.08,21.75,1338.33,276.73
129,0,0,22,,2187.15,147.61,23.1,872.29,321.33
130,0,0,21,Elongated,3576.0,248.49,23.99,815.78,220.13
131,0,0,18,,454.21,33.56,18.23,601.04,305.1
132,0,0,26,,551.18,63.6,12.7,231.31,333.92
133,0,0,21,Elongated,3263.27,250.15,28.58,346.97,432.75
134,0,0,4,,718.5,63.28,15.34,920.29,294.59
135,0,0,0,,574.0,66.68,14.19,1127.4,308.37
136,0,0,4,Divided,472.0,55.3,12.55,211.88,307.51
137,0,0,7,,710.5,45.57,22.62,627.77,300.46
138,0,0,2,,1406.5,100.93,18.75,876.05,321.62
139,0,0,36,Divided,641.93,47.01,18.82,1328.79,306.42
140,0,0,25,,1454.11,92.97,24.1,857.08,271.51
141,0,0,11,,624.44,38.3,20.95,1345.39,373.69
142,0,0,10,Elongated,5071.38,344.23,49.36,325.29,363.15
143,0,0,14,Elongated,2867.45,197.27,31.64,227.74,306.19
144,0,0,17,,1129.33,90.89,16.46,1034.91,315.74
145,0,0,4,Divided,348.25,31.4,14.59,538.87,310.85
146,0,0,5,Divided,409.75,36.95,15.14,592.16,331.38
147,0,0,26,,1160.38,96.03,17.51,267.19,376.29
148,0,0,17,,707.0,57.16,16.91,1196.99,351.25
149,0,0,5,,1596.5,111.61,18.29,786.06,341.84
150,0,0,4,Elongated,1894.33,134.5,21.7,922.62,346.91
151,0,0,33,Divided,711.64,57.06,18.57,1020.39,522.47
152,0,0,24,Divided,460.6,35.73,18.06,1329.99,187.69
153,0,0,4,,2974.67,172.31,25.69,600.52,358.4
154,0,0,0,Divided,329.0,25.64,17.02,481.32,344.36
155,0,0,13,,1743.0,150.32,15.97,1023.3,261.98
156,0,0,36,,998.6,68.84,19.53,237.52,397.15
157,0,0,36,,701.64,47.94,19.63,718.22,286.3
158,0,0,1,,1808.0,140.03,17.3,784.11,361.7
159,0,0,35,Divided,451.94,33.94,16.4,638.55,287.36
160,0,0,5,Elongated,2304.5,184.17,19.17,1017.99,350.25
161,0,0,15,,1389.86,79.24,37.29,1359.72,326.3
162,0,0,25,Divided,373.12,27.99,17.26,501.47,320.0
163,0,0,36,,561.57,42.4,17.18,1022.45,425.09
164,0,0,16,Elongated,3862.15,262.46,22.88,879.18,321.85
165,0,0,24,,913.77,66.93,18.53,406.19,364.91
166,0,0,14,,1149.5,74.82,24.91,156.8,419.3
167,0,0,32,Divided,461.36,32.37,18.82,568.37,329.06
168,0,0,2,,787.33,75.62,13.81,1079.09,373.11
169,0,0,36,,993.69,75.55,18.42,147.42,554.14
170,0,0,13,,2011.22,153.41,23.58,944.69,470.74
171,0,0,8,,1402.83,121.98,16.65,791.93,375.18
172,0,0,35,Divided,989.29,72.12,19.06,885.78,315.35
173,0,0,31,,817.79,52.04,21.63,119.47,444.27
174,0,0,32,,624.28,50.36,16.81,534.89,323.57
175,0,0,11,Divided,436.09,36.56,16.11,1319.51,262.55
176,0,0,10,,1449.5,142.29,15.78,500.58,375.87
177,0,0,11,,1081.43,83.47,17.65,727.8,397.18
178,0,0,36,Divided,968.5,73.28,17.52,1009.78,429.38
179,0,0,24,Divided,635.38,43.5,20.22,686.51,381.08
180,0,0,19,,1712.07,129.47,20.14,986.87,294.85
181,0,0,7,,1266.0,82.71,19.96,382.15,397.28
182,0,0,25,Divided,430.5,33.17,17.12,407.87,371.75
183,0,0,7,Divided,865.8,69.29,16.22,586.27,341.96
184,0,0,4,Divided,360.0,37.38,12.55,1227.35,423.21
185,0,0,1,Divided,522.5,41.75,16.48,433.38,404.86
186,0,0,9,Elongated,5280.6,413.08,33.9,165.41,529.37
187,0,0,26,Divided,460.7,33.97,18.21,439.06,373.19
188,0,0,14,Divided,606.91,49.06,16.27,1161.24,425.81
189,0,0,7,,985.86,79.17,17.5,1043.95,419.46
190,0,0,2,,815.67,62.97,16.95,663.05,412.96
191,0,0,34,Divided,616.78,50.69,16.49,962.54,447.82
192,0,0,11,Divided,572.11,49.36,15.91,1321.93,402.31
193,0,0,18,,629.14,51.71,18.0,76.79,387.97
194,0,0,31,Elongated,5187.41,368.76,22.92,732.43,413.83
195,0,0,12,,1387.75,100.98,18.9,1054.72,451.45
196,0,0,14,Elongated,2344.09,198.78,19.89,476.9,397.61
197,0,0,12,,679.15,57.65,15.64,1022.71,401.92
198,0,0,11,Divided,399.0,32.33,16.03,778.46,408.33
199,0,0,36,Elongated,3981.32,268.77,20.75,459.51,351.0
200,0,0,5,Divided,426.5,36.07,15.19,1134.54,458.93
201,0,0,7,Divided,633.0,46.63,18.6,1348.54,489.99
202,0,0,1,,739.5,67.76,18.66,1375.37,459.18
203,0,0,5,Divided,866.4,63.87,20.91,1358.42,445.8
204,0,0,7,Divided,506.0,42.35,17.83,1134.85,489.02
205,0,0,36,,1077.43,78.03,19.06,434.96,384.89
206,0,0,1,Divided,364.0,30.72,15.39,474.47,438.72
207,0,0,34,,1553.6,123.54,17.18,892.82,388.03
208,0,0,0,Divided,406.0,31.38,16.6,1241.06,449.95
209,0,0,29,Divided,589.11,42.48,17.99,603.56,389.68
210,0,0,36,Divided,527.09,43.06,16.0,726.35,384.13
211,0,0,4,,864.0,62.61,17.88,921.88,434.98
212,0,0,2,,244.67,22.12,14.21,1154.35,475.08
213,0,0,13,,775.85,62.8,16.76,1046.54,480.29
214,0,0,4,,284.0,32.04,11.84,77.88,460.57
215,0,0,15,,1135.5,92.44,18.39,846.72,574.71
216,0,0,3,,1070.5,75.25,20.02,325.31,456.72
217,0,0,9,,1313.12,93.5,19.42,874.23,445.59
218,0,0,19,Divided,1996.94,137.38,30.57,171.13,497.73
219,0,0,20,,1198.05,93.66,17.66,346.94,468.56
220,0,0,11,,1086.0,87.66,18.03,1002.55,513.41
221,0,0,0,Elongated,4315.0,355.31,20.08,379.9,514.13
222,0,0,3,Elongated,3721.33,262.45,33.17,289.34,498.54
223,0,0,35,,1676.5,112.66,20.21,908.49,418.05
224,0,0,11,Divided,1084.64,83.74,23.69,199.96,610.86
225,0,0,7,,1320.25,95.26,22.75,670.61,484.51
226,0,0,26,,1474.22,93.52,21.97,1180.71,528.24
227,0,0,35,,1162.56,87.26,18.26,1004.62,388.92
228,0,0,4,,1155.6,74.23,20.61,749.07,477.15
229,0,0,36,Divided,619.1,45.76,18.12,853.04,423.8
230,0,0,33,,1567.57,137.61,17.57,91.16,616.47
231,0,0,11,,432.83,41.52,14.78,1085.51,483.18
232,0,0,8,Divided,596.89,44.73,17.17,889.19,459.48
233,0,0,10,,730.5,65.96,15.89,1064.81,514.78
234,0,0,8,,1478.33,88.08,21.75,921.14,473.61
235,0,0,2,,1426.33,88.46,24.6,680.11,501.53
236,0,0,12,Divided,731.92,60.57,17.31,1022.46,462.04
237,0,0,4,,880.4,68.94,16.89,843.92,505.01
238,0,0,11,,1121.64,88.04,16.72,859.85,508.54
239,0,0,24,Divided,541.14,38.93,18.92,1222.42,491.46
240,0,0,4,Divided,645.0,50.56,18.0,598.72,501.6
241,0,0,6,Divided,628.0,47.78,17.6,953.86,512.97
242,0,0,2,Divided,566.33,41.77,17.43,1034.68,505.34
243,0,0,18,Elongated,4874.5,321.26,35.82,432.95,581.33
244,0,0,19,Elongated,1903.63,184.45,14.81,76.32,570.6
245,0,0,24,,1151.71,78.17,19.97,274.68,465.8
246,0,0,4,,1295.8,67.51,27.28,739.44,514.67
247,0,0,6,,2197.4,174.08,25.2,302.41,509.49
248,0,0,19,Divided,580.5,41.61,20.22,644.54,496.38
249,0,0,12,Divided,474.82,36.88,16.74,534.03,513.6
250,0,0,17,,1521.94,95.96,20.75,742.99,514.9
251,0,0,0,,696.0,45.51,19.82,915.58,522.35
252,0,0,3,Divided,771.0,51.86,23.8,1355.47,521.91
253,0,0,2,,2886.0,122.61,38.46,1362.67,574.19
254,0,0,13,Divided,364.38,28.08,17.07,639.15,518.22
255,0,0,21,Divided,487.06,40.06,16.33,784.95,498.11
256,0,0,11,Divided,831.5,54.15,18.84,705.08,508.9
257,0,0,9,,1151.56,73.14,22.97,801.45,532.28
258,0,0,6,Divided,843.2,61.16,19.01,925.0,550.15
259,0,0,14,,1763.0,147.96,16.1,1322.0,524.6
260,0,0,36,Elongated,3540.66,281.77,24.1,380.92,586.82
261,0,0,4,,655.8,39.45,22.09,987.86,547.96
262,0,0,16,Divided,611.86,48.55,18.02,1069.15,525.14
263,0,0,7,,771.75,60.19,17.44,879.87,517.36
264,0,0,15,Divided,467.33,41.58,16.03,580.31,528.67
265,0,0,11,Divided,351.5,28.05,16.31,529.9,529.48
266,0,0,35,,1664.4,88.49,25.85,765.34,504.31
267,0,0,21,Divided,1093.19,67.96,25.07,973.6,482.76
268,0,0,19,,981.12,80.76,16.43,307.28,555.05
269,0,0,18,Divided,533.47,34.17,20.68,836.06,519.5
270,0,0,18,Divided,686.26,51.49,19.26,599.87,510.97
271,0,0,0,,272.0,130.97,5.77,1389.78,608.79
272,0,0,6,,1706.33,70.75,38.16,749.03,562.43
273,0,0,36,Divided,652.53,45.23,20.39,781.49,473.37
274,0,0,13,,1358.21,90.32,20.55,887.28,573.08
275,0,0,17,,1280.94,113.18,16.0,181.76,548.77
276,0,0,13,Divided,607.58,45.9,18.36,229.96,588.0
277,0,0,2,Elongated,7554.33,514.7,37.06,326.48,663.1
278,0,0,36,,3263.47,168.59,28.41,1195.56,601.09
279,0,0,20,,1780.06,127.8,23.22,262.37,585.58
280,0,0,11,,715.2,54.07,17.35,982.65,529.16
281,0,0,9,Divided,628.75,56.14,15.65,1052.89,574.34
282,0,0,19,,1209.13,89.01,21.99,942.71,656.78
283,0,0,27,,1542.5,107.96,22.7,969.01,603.94
284,0,0,2,Divided,431.67,40.39,13.96,810.41,581.79
285,0,0,13,,753.33,58.75,16.76,855.42,577.79
286,0,0,26,,1383.59,68.53,26.97,710.97,579.55
287,0,0,0,Divided,277.0,28.08,13.29,1075.33,588.58
288,0,0,5,Divided,357.83,25.16,18.24,720.49,577.34
289,0,0,5,Divided,532.0,46.84,14.58,388.35,585.04
290,0,0,34,Divided,415.41,34.06,15.94,720.13,493.55
291,0,0,26,,767.82,55.13,18.52,671.57,591.95
292,0,0,16,Divided,542.87,40.99,16.56,908.45,570.35
293,0,0,4,,322.8,26.36,15.82,504.68,590.69
294,0,0,3,,681.75,55.86,16.37,555.54,611.28
295,0,0,35,,747.2,52.22,19.19,643.58,528.39
296,0,0,16,Divided,657.53,52.53,16.73,631.0,596.18
297,0,0,12,Divided,770.92,65.09,17.3,1031.68,609.26
298,0,0,1,,701.0,56.62,16.1,963.1,617.74
299,0,0,35,,1606.87,95.95,21.63,838.18,512.82
300,0,0,36,,1155.86,84.18,19.08,1219.66,628.33
301,0,0,4,,590.0,64.31,12.87,230.36,625.94
302,0,0,16,,3688.13,187.58,38.68,900.57,675.18
303,0,0,36,,552.24,49.84,14.89,429.64,567.67
304,0,0,6,Divided,1994.4,150.67,27.15,894.8,737.46
305,0,0,0,Divided,565.0,51.62,14.67,1032.98,622.29
306,0,0,20,,696.07,58.38,16.0,823.77,650.41
307,0,0,36,Divided,475.7,32.93,18.68,1113.64,620.65
308,0,0,2,,1324.33,90.85,19.55,468.67,618.62
309,0,0,2,Divided,432.67,33.27,16.98,167.08,626.65
310,0,0,8,Elongated,3849.33,352.28,18.41,336.5,688.9
311,0,0,7,,1145.0,105.21,14.93,803.48,640.98
312,0,0,23,Divided,512.67,39.22,17.52,228.27,620.65
313,0,0,33,Divided,753.32,37.48,24.2,1016.55,644.67
314,0,0,19,,835.05,56.11,23.07,1079.26,651.14
315,0,0,36,,1230.54,103.96,16.55,169.57,641.15
316,0,0,0,,768.0,64.97,16.05,533.23,649.24
317,0,0,1,,1462.0,104.3,18.37,602.99,649.71
318,0,0,20,Divided,1126.58,63.03,30.29,788.78,636.08
319,0,0,10,Divided,402.11,34.2,15.91,1324.41,691.04
320,0,0,23,,930.78,56.64,22.82,585.25,627.02
321,0,0,7,,1568.25,73.57,28.77,707.78,648.22
322,0,0,36,Divided,462.89,36.51,16.44,365.95,612.12
323,0,0,35,,1050.76,69.35,21.35,611.12,550.72
324,0,0,0,Elongated,5225.0,420.39,17.9,268.06,782.22
325,0,0,7,Elongated,3445.4,261.99,23.53,397.22,722.27
326,0,0,8,,2965.4,134.41,31.17,1357.37,568.49
327,0,0,23,Divided,637.0,58.47,15.81,178.34,673.89
328,0,0,36,,898.08,58.85,19.82,933.68,662.98
329,0,0,35,,989.55,73.69,19.14,226.67,665.92
330,0,0,22,Divided,537.91,47.96,15.02,212.19,655.62
331,0,0,3,Divided,571.25,43.99,17.42,484.89,663.22
332,0,0,36,,1020.53,61.29,26.52,670.23,588.57
333,0,0,2,,1174.67,77.19,20.55,703.16,689.75
334,0,0,5,Divided,576.67,35.82,20.91,555.03,680.01
335,0,0,7,,692.67,68.52,14.02,1222.55,677.37
336,0,0,12,,1233.31,85.59,23.66,1080.95,697.46
337,0,0,13,Divided,879.69,59.61,18.54,1335.71,735.06
338,0,0,2,,455.0,50.16,12.37,257.93,687.01
339,0,0,22,Divided,343.05,24.69,17.57,1022.58,680.02
340,0,0,20,,1313.5,106.41,18.82,730.0,660.08
341,0,0,7,,1485.14,105.01,20.7,763.23,713.55
342,0,0,36,Divided,864.62,63.6,19.07,562.5,606.05
343,0,0,24,,1487.14,97.33,20.25,710.36,668.33
344,0,0,9,,353.22,31.07,15.47,1327.06,776.61
345,0,0,36,Divided,1409.59,101.76,29.79,622.2,671.08
346,0,0,19,Divided,922.0,70.11,20.29,153.74,720.85
347,0,0,9,,766.86,57.52,18.27,1211.71,789.77
348,0,0,2,,1873.0,90.09,31.34,1365.12,702.08
349,0,0,3,Divided,2179.5,166.22,31.6,916.67,734.4
350,0,0,32,,796.66,52.25,19.72,997.97,698.75
351,0,0,11,Elongated,2308.88,187.14,22.77,674.85,760.83
352,0,0,2,Divided,744.33,49.61,21.63,128.93,709.02
353,0,0,36,,736.97,64.6,16.0,240.42,698.83
354,0,0,36,,957.37,70.71,18.02,543.5,580.07
355,0,0,32,,916.33,68.41,18.52,975.63,734.59
356,0,0,36,,786.69,73.25,14.41,153.39,734.59
357,0,0,36,,872.69,60.98,19.08,184.16,715.52
358,0,0,1,Divided,564.0,42.15,17.4,1325.01,736.73
359,0,0,17,,2651.85,188.21,42.49,618.54,752.65
360,0,0,12,,1397.7,114.5,17.49,729.38,715.86
361,0,0,2,Divided,598.0,48.68,15.73,822.14,728.93
362,0,0,36,,882.5,56.19,20.37,1067.34,708.28
363,0,0,14,,1150.5,89.37,19.66,798.05,702.7
364,0,0,10,Divided,791.11,53.98,21.33,1359.55,748.26
365,0,0,3,,1051.5,95.43,16.04,461.04,733.99
366,0,0,4,Divided,590.0,45.81,16.83,1145.5,741.93
367,0,0,8,,775.6,55.27,20.57,1318.51,730.3
368,0,0,36,Divided,619.59,62.57,13.28,213.41,732.04
369,0,0,0,,1647.0,137.18,16.9,1029.51,756.05
370,0,0,34,,299.61,24.34,16.2,181.91,741.71
371,0,0,36,,328.92,29.35,14.59,138.21,788.04
372,0,0,9,,4012.86,304.95,59.7,540.66,749.02
373,0,0,9,Divided,626.4,55.58,15.54,824.57,833.52
374,0,0,6,Divided,1397.83,110.62,27.53,497.84,754.21
375,0,0,4,Divided,907.6,53.39,24.07,662.12,785.96
376,0,0,5,,644.0,56.93,14.84,1349.76,809.68
377,0,0,36,,1210.71,77.68,21.03,557.67,756.94
378,0,0,23,,859.0,71.51,16.94,1167.34,829.95
379,0,0,2,Elongated,3002.33,294.78,16.81,172.78,829.39
380,0,0,36,Elongated,3538.2,260.07,23.34,411.47,791.99
381,0,0,3,Divided,533.67,47.11,14.91,1213.77,775.37
382,0,0,13,Divided,1707.7,124.03,26.77,933.87,648.39
383,0,0,1,,276.5,20.33,17.64,1326.94,772.7
384,0,0,36,Divided,969.2,77.13,18.08,583.88,656.39
385,0,0,36,,835.45,57.39,19.32,806.08,783.03
386,0,0,16,Divided,518.15,37.06,18.63,628.88,778.64
387,0,0,4,,647.0,58.7,14.96,567.55,769.63
388,0,0,1,,1060.5,89.11,17.07,653.46,784.68
389,0,0,36,Divided,487.68,39.43,16.05,189.22,794.17
390,0,0,6,,561.75,59.61,12.63,1085.04,787.66
391,0,0,24,,1154.74,91.3,16.6,448.99,750.19
392,0,0,8,,1102.22,80.39,18.16,316.61,810.91
393,0,0,8,Divided,364.22,23.43,20.06,96.74,796.14
394,0,0,0,,609.0,67.32,12.46,1130.82,795.2
395,0,0,0,,232.0,31.44,10.38,72.28,800.15
396,0,0,0,,247.0,26.88,11.77,122.75,796.83
397,0,0,0,,620.0,62.53,12.96,521.46,795.6
398,0,0,4,,732.8,51.13,18.5,818.75,806.81
399,0,0,14,Elongated,4729.4,347.02,23.71,378.88,792.65
400,0,0,2,Divided,704.67,64.43,16.34,1327.8,800.08
401,0,0,8,Divided,1260.0,92.89,22.88,633.65,799.41
402,0,0,23,Divided,554.61,53.01,13.76,1104.97,747.22
403,0,0,2,Divided,283.33,33.92,10.83,646.95,803.55
404,0,0,21,,664.0,41.95,21.68,742.02,821.22
405,0,0,5,Divided,944.2,84.95,16.42,698.51,799.11
406,0,0,6,Divided,1123.6,87.77,17.78,1035.11,859.83
407,0,0,36,Elongated,4632.38,254.71,24.7,334.03,842.23
408,0,0,22,,940.55,59.61,21.26,274.02,832.67
409,0,0,2,,852.5,77.81,15.62,1190.78,828.35
410,0,0,36,Divided,428.0,34.79,15.99,155.01,821.75
411,0,0,11,Divided,689.78,52.97,17.41,604.61,844.36
412,0,0,9,Divided,1253.5,95.8,16.72,645.73,834.59
413,0,0,9,,1329.12,79.94,22.32,782.29,837.4
414,0,0,32,Divided,328.88,29.01,14.5,87.98,832.96
415,0,0,36,,1241.27,91.78,18.35,110.32,838.9
416,0,0,7,Divided,708.57,53.23,17.67,683.02,825.73
417,0,0,21,Divided,746.62,69.05,15.04,968.36,860.8
418,0,0,14,,722.27,49.31,19.33,646.8,819.92
419,0,0,7,,1237.33,93.99,18.44,984.27,882.67
420,0,0,2,Divided,422.33,34.35,16.21,839.87,824.97
421,0,0,6,,1246.5,102.17,16.3,1194.9,822.03
422,0,0,36,Divided,524.74,46.18,14.56,512.44,753.86
423,0,0,6,,723.57,50.68,18.73,733.62,860.84
424,0,0,26,,690.6,49.39,18.04,589.24,823.82
425,0,0,15,,789.62,50.37,21.1,562.46,813.62
426,0,0,6,,1488.4,79.69,30.53,573.78,856.4
427,0,0,7,,387.83,34.52,14.69,1327.75,781.21
428,0,0,36,Divided,385.38,35.18,14.04,126.35,853.69
429,0,0,34,,824.24,55.24,20.23,769.29,826.57
430,0,0,36,,1164.78,76.05,21.81,267.59,868.46
431,0,0,13,Divided,513.83,39.91,16.9,649.41,847.11
432,0,0,16,Divided,541.0,45.7,16.68,839.48,878.63
433,0,0,18,Divided,555.17,42.52,16.89,686.0,803.59
434,0,0,3,Divided,897.0,63.69,18.49,835.93,851.78
435,0,0,36,,1426.81,105.46,18.8,924.86,841.51
436,0,0,13,,1029.0,72.85,20.41,1167.18,882.89
437,0,0,20,,1078.31,83.14,18.84,1094.02,854.6
438,0,0,2,Divided,554.67,44.75,16.44,756.6,864.16
439,0,0,14,,1087.71,65.17,24.1,509.06,867.45
440,0,0,36,,3592.73,265.38,19.86,414.06,818.13
441,0,0,14,,2590.07,139.56,25.78,181.35,887.13
442,0,0,3,Divided,556.0,43.96,16.44,1100.41,869.09
443,0,0,2,Divided,659.33,45.91,18.83,450.89,863.48
444,0,0,15,Divided,568.14,42.93,18.11,626.68,805.04
445,0,0,3,,770.5,51.6,19.44,414.39,865.23
446,0,0,18,,673.8,53.71,16.98,702.02,904.68
447,0,0,4,Divided,981.25,83.65,16.29,921.47,903.96
448,0,0,36,Divided,415.54,34.13,15.76,95.63,881.78
